character_id,name,normalized_name,gender,word_count,line_count,episode_count
1157,MRS KRABAPPEL,mrs krabappel,NA,12,1,1
5493,Mysterious Voices,mysterious voices,NA,12,1,1
5339,Nancy Gladness,nancy gladness,NA,12,4,1
4529,Nene Bird,nene bird,NA,12,1,1
1279,Nerds,nerds,NA,12,6,4
1531,News Announcer,news announcer,NA,12,2,1
3616,Newsie,newsie,NA,12,2,1
69,Old Man Winfield,old man winfield,NA,12,1,1
660,One-eyed Bartender,one-eyed bartender,NA,12,3,1
4913,Paris Texan,paris texan,NA,12,2,1
1282,Passerby #1,passerby 1,NA,12,2,2
2911,Pat O'Brien,pat obrien,NA,12,1,1
3025,Phil Angelides,phil angelides,NA,12,1,1
4648,Pilgrim Smithers,pilgrim smithers,NA,12,1,1
6698,PIRATES,pirates,NA,12,1,1
209,Police Artist,police artist,NA,12,1,1
6048,Pompous Arts Editor,pompous arts editor,NA,12,2,1
5393,Popular Girl #1,popular girl 1,NA,12,2,1
6031,Pyramus' Father,pyramus father,NA,12,1,1
6475,Radioactive Man's Thoughts,radioactive mans thoughts,NA,12,1,1
1087,Recruiter,recruiter,NA,12,2,1
2440,Relative #1,relative 1,NA,12,1,1
3403,REM,rem,NA,12,2,1
6046,Robbie Conal,robbie conal,NA,12,1,1
694,Robot Animals,robot animals,NA,12,1,1
502,Roman,roman,NA,12,1,1
642,Ronnie,ronnie,NA,12,1,1
1752,Scoutmaster,scoutmaster,NA,12,2,1
3956,Second Guard,second guard,NA,12,1,1
3681,Senate Chairman,senate chairman,NA,12,1,1
5016,Senate Mouse,senate mouse,NA,12,1,1
2955,Ski Instructor,ski instructor,NA,12,1,1
577,Skinner Body,skinner body,NA,12,3,1
2155,Smithers's Echo,smitherss echo,NA,12,2,1
5120,Snooty Male Flea,snooty male flea,NA,12,1,1
472,Sophisticate #1,sophisticate 1,NA,12,3,1
474,Sophisticate #3,sophisticate 3,NA,12,1,1
4360,Square Dance Caller,square dance caller,NA,12,1,1
1470,STEWART CHARACTER,stewart character,NA,12,1,1
6114,Strident Left-handed Man,strident left-handed man,NA,12,2,1
3597,Student #4,student 4,NA,12,1,1
5321,Student Reporter,student reporter,NA,12,1,1
6264,SUPERHERO WITH CLAWS,superhero with claws,NA,12,1,1
5849,Swami,swami,NA,12,1,1
6215,Tattoo Artist,tattoo artist,NA,12,2,2
1829,Teenage Girl,teenage girl,NA,12,2,2
4384,Teenage Martin,teenage martin,NA,12,2,1
5668,Teenage Singers,teenage singers,NA,12,1,1
3463,Teenage Usher #2,teenage usher 2,NA,12,1,1
2541,Telephone Repairman,telephone repairman,NA,12,1,1
6476,The Fracker,the fracker,NA,12,3,1
189,Theatre-goer #2,theatre-goer 2,NA,12,1,1
2997,Toadstool Jockey,toadstool jockey,NA,12,2,1
4970,Tooth Decay,tooth decay,NA,12,2,1
3753,Turbo Diary,turbo diary,NA,12,3,1
2051,U.N. Member,un member,NA,12,2,1
2525,Union Leader,union leader,NA,12,2,1
1528,Various Congregation Members,various congregation members,NA,12,1,1
1398,Voice #4,voice 4,NA,12,1,1
4293,Warren Sapp,warren sapp,NA,12,3,1
2439,Well-dressed Relative,well-dressed relative,NA,12,1,1
769,Window Washers,window washers,NA,12,2,1
6356,Wise Old Icelander,wise old icelander,NA,12,1,1
6580,WISEGUY BOY,wiseguy boy,NA,12,1,1
1235,Woman #3,woman 3,NA,12,1,1
468,Woman In Booth,woman in booth,NA,12,3,1
4523,Younger Milhouse,younger milhouse,NA,12,3,1
5862,1970s Grampa,1970s grampa,NA,11,2,1
2190,1986 BOB,1986 bob,NA,11,2,1
5257,20-Year-Old Selma,20-year-old selma,NA,11,2,1
4852,8-Year-Old Carl,8-year-old carl,NA,11,2,1
1840,Airman In Tank,airman in tank,NA,11,1,1
6706,ALIEN MOM,alien mom,NA,11,1,1
4354,Andrew Jackson,andrew jackson,NA,11,2,1
4502,Angels,angels,NA,11,1,1
678,Applicant #2,applicant 2,NA,11,2,1
2473,Asian Ensign,asian ensign,NA,11,1,1
3928,Asian Woman,asian woman,NA,11,2,2
5333,Au Pair,au pair,NA,11,1,1
5446,Avery Mann,avery mann,NA,11,2,1
2639,Babe,babe,NA,11,1,1
5358,Bicyclist,bicyclist,NA,11,1,1
3560,Booking Agent,booking agent,NA,11,1,1
6425,Botswana Krusty,botswana krusty,NA,11,1,1
4495,Bratty Teenage Boy #2,bratty teenage boy 2,NA,11,1,1
3870,Brave,brave,NA,11,1,1
6559,BRUNETTE,brunette,NA,11,2,1
3718,Cameraman #1,cameraman 1,NA,11,1,1
6357,Carl's Father,carls father,NA,11,1,1
6590,Cassidy The Crocodile,cassidy the crocodile,NA,11,2,1
1123,Casting Director,casting director,NA,11,2,2
5072,Cheesy McMayor,cheesy mcmayor,NA,11,2,1
2415,Chinese Sailor #2,chinese sailor 2,NA,11,1,1
2403,Christian,christian,NA,11,1,1
5621,Cockney Flower Girls,cockney flower girls,NA,11,1,1
6219,Colin Meloy,colin meloy,NA,11,1,1
6120,College Grad Todd,college grad todd,NA,11,2,1
2195,Comedy Nurse,comedy nurse,NA,11,2,1
3792,Commercial Actress,commercial actress,NA,11,1,1
2298,Construction Worker,construction worker,NA,11,3,2
6188,Dealer Avatar,dealer avatar,NA,11,3,1
1924,Diners,diners,NA,11,3,2
4957,Dispatch Operator,dispatch operator,NA,11,1,1
1933,Dr. Zaius,dr zaius,NA,11,3,1
1170,Dumb Employee #1,dumb employee 1,NA,11,2,1
5676,E-Z Reader,e-z reader,NA,11,1,1
138,English Scientist,english scientist,NA,11,1,1
6125,Farmwife,farmwife,NA,11,2,1
5752,Fat Late Shift Worker,fat late shift worker,NA,11,1,1
6410,Female Astronaut,female astronaut,NA,11,1,1
4818,Female Candy Worker,female candy worker,NA,11,1,1
6355,Female Icelander,female icelander,NA,11,1,1
284,FLASH,flash,NA,11,2,1
4834,Footman Mel,footman mel,NA,11,1,1
4607,Fox Cameraman,fox cameraman,NA,11,1,1
4470,Frederick Ives Hologram,frederick ives hologram,NA,11,1,1
2494,French Official,french official,NA,11,2,1
283,GAMMILL,gammill,NA,11,1,1
4679,Gene Tenace,gene tenace,NA,11,1,1
2915,Girl In Car,girl in car,NA,11,1,1
6199,Girl's Mom,girls mom,NA,11,2,1
3595,Glue-bottle Cow,glue-bottle cow,NA,11,1,1
3912,Granny,granny,NA,11,2,2
4674,Greater Than Or Equal To Sign,greater than or equal to sign,NA,11,1,1
2713,Guest #1,guest 1,NA,11,1,1
5235,Hawaiian Bartender,hawaiian bartender,NA,11,2,1
4317,Homers,homers,NA,11,1,1
5494,Hooded Figures,hooded figures,NA,11,1,1
4986,Improv Actress,improv actress,NA,11,1,1
1846,Indian Woman,indian woman,NA,11,1,1
4268,Jack Of Clubs,jack of clubs,NA,11,1,1
3706,Kozlov,kozlov,NA,11,1,1
1423,Lee Majors,lee majors,NA,11,1,1
2045,Leg-up Kid,leg-up kid,NA,11,1,1
6380,Legless Wiseguy,legless wiseguy,NA,11,2,1
2004,London Orchestra Guy,london orchestra guy,NA,11,1,1
3613,Looters,looters,NA,11,1,1
501,Mail Person,mail person,NA,11,2,1
3666,Male Game Show Host,male game show host,NA,11,2,1
6332,Male Singers,male singers,NA,11,1,1
184,Man At Door,man at door,NA,11,1,1
6393,MAN WITH WINGS,man with wings,NA,11,1,1
133,Map Boy,map boy,NA,11,2,1
5964,Maude's Ghost,maudes ghost,NA,11,1,1
5646,Midwestern Trooper,midwestern trooper,NA,11,1,1
5571,Miss Stringham,miss stringham,NA,11,1,1
30,Moldy,moldy,NA,11,1,1
3431,Money Changer,money changer,NA,11,1,1
1493,Mother #1,mother 1,NA,11,2,1
2323,MUTANT MEL/SKINNER/MOE/BURNS/WIGGUM,mutant melskinnermoeburnswiggum,NA,11,1,1
5709,Nbc Executive,nbc executive,NA,11,2,1
6270,Ol' Joe Clabby,ol joe clabby,NA,11,1,1
541,Old Timer,old timer,NA,11,1,1
1567,Onlooker,onlooker,NA,11,1,1
2560,Passerby,passerby,NA,11,2,2
5815,Peanut Butter,peanut butter,NA,11,1,1
1536,Running Man,running man,NA,11,1,1
4409,Sadistic German Backpacker,sadistic german backpacker,NA,11,1,1
5623,Sally's Father,sallys father,NA,11,1,1
3476,Sarah Jessica Parker,sarah jessica parker,NA,11,2,1
3518,SEA CAPTAIN/POSEIDON,sea captainposeidon,NA,11,2,1
729,Service Manager,service manager,NA,11,1,1
6323,Sex Shop Salesman,sex shop salesman,NA,11,2,1
5712,Sgt. Activity Doll,sgt activity doll,NA,11,2,1
1920,Sir Kermit,sir kermit,NA,11,1,1
2851,Sir Widebottom,sir widebottom,NA,11,2,1
4980,Slacker Girl,slacker girl,NA,11,2,1
2908,Smiley the Elf,smiley the elf,NA,11,1,1
5002,Smug Woman,smug woman,NA,11,1,1
2850,SOLIDIER #1,solidier 1,NA,11,1,1
3756,Space Frog,space frog,NA,11,2,1
4562,Spanish Sailor,spanish sailor,NA,11,1,1
1657,Spielbergo,spielbergo,NA,11,2,1
836,Stablehand,stablehand,NA,11,2,2
5856,STEVIE B.,stevie b,NA,11,1,1
4978,Stripper,stripper,NA,11,1,1
2042,Student In Sunglasses,student in sunglasses,NA,11,1,1
4591,Susan Sarandon,susan sarandon,NA,11,1,1
2515,Susie,susie,NA,11,1,1
13,Tattoo Man,tattoo man,NA,11,2,1
4412,TEENAGE P.A.,teenage pa,NA,11,2,1
4392,Teenage Sherri,teenage sherri,NA,11,1,1
3460,Teenage Soccer Player,teenage soccer player,NA,11,1,1
5419,Teenage Stagehand,teenage stagehand,NA,11,1,1
3692,Television,television,NA,11,1,1
5486,Terrorist Type,terrorist type,NA,11,1,1
4266,Three Of Diamonds,three of diamonds,NA,11,1,1
2008,Thurston Moore,thurston moore,NA,11,1,1
4709,Tito,tito,NA,11,1,1
4272,Toddler,toddler,NA,11,2,2
6086,Tough Announcer,tough announcer,NA,11,1,1
5759,Tranny #2,tranny 2,NA,11,3,1
1896,Troy-jebediah,troy-jebediah,NA,11,2,1
5306,Two-Nicorn,two-nicorn,NA,11,2,1
6515,Uncle Bill,uncle bill,NA,11,1,1
2247,UNDERWATER GIRLS #1 & #2,underwater girls 1 2,NA,11,1,1
5123,Upper-class Fleas,upper-class fleas,NA,11,1,1
1786,VERY CUTE LITTLE GIRL,very cute little girl,NA,11,2,1
4889,Videogame Narrator,videogame narrator,NA,11,1,1
6536,Voice From Tablet,voice from tablet,NA,11,3,1
5719,W.C. FIELDS,wc fields,NA,11,1,1
691,Weasel,weasel,NA,11,1,1
6510,Worker On Ground,worker on ground,NA,11,2,1
1207,Workman #2,workman 2,NA,11,1,1
4812,13-Year-Old Patty,13-year-old patty,NA,10,1,1
890,'30s Reporter,30s reporter,NA,10,2,1
6091,80-Year-Old Bart,80-year-old bart,NA,10,2,1
2230,Activity Coordinator,activity coordinator,NA,10,2,1
2267,Adlai Stevenson,adlai stevenson,NA,10,1,1
653,Aerosmith,aerosmith,NA,10,1,1
1465,Amish Man,amish man,NA,10,1,1
6249,Angel Skinner,angel skinner,NA,10,1,1
4417,Anguished Woman,anguished woman,NA,10,1,1
5706,Another Girl,another girl,NA,10,1,1
1859,Answering Machine,answering machine,NA,10,1,1
1384,Ant #2,ant 2,NA,10,2,2
3412,Anti-theft Device,anti-theft device,NA,10,2,1
1929,Ape,ape,NA,10,2,1
5281,Arab Man,arab man,NA,10,2,1
614,Argentine Diplomat,argentine diplomat,NA,10,1,1
6202,Auditor,auditor,NA,10,1,1
3367,Baby Vendor,baby vendor,NA,10,2,1
5997,Bartholomé,bartholomé,NA,10,2,1
1557,Bike Rider,bike rider,NA,10,1,1
671,Boxer,boxer,NA,10,2,2
5598,Boy #3,boy 3,NA,10,2,1
5272,Brainiac Bar Man,brainiac bar man,NA,10,1,1
3709,Bran Producers,bran producers,NA,10,1,1
5520,Brooklyn Sailor,brooklyn sailor,NA,10,1,1
4649,Brother Willie,brother willie,NA,10,1,1
6612,BULLY DEMON,bully demon,NA,10,1,1
4500,Bunny,bunny,NA,10,2,1
4164,Cake,cake,NA,10,1,1
5075,Candidates,candidates,NA,10,1,1
3748,Cartoon Mouse Voice,cartoon mouse voice,NA,10,1,1
1134,Chad Smith,chad smith,NA,10,1,1
2954,Chair Lift Operator,chair lift operator,NA,10,1,1
1081,Chicken,chicken,NA,10,2,2
906,Chief Engineer,chief engineer,NA,10,1,1
2414,Chinese Sailor #1,chinese sailor 1,NA,10,1,1
5747,Chris,chris,NA,10,1,1
2111,Citizens,citizens,NA,10,1,1
4841,Cletus' Son,cletus son,NA,10,1,1
2031,Committee Staff,committee staff,NA,10,1,1
2055,Computer,computer,NA,10,2,1
3721,Cop #2,cop 2,NA,10,2,2
1172,Counselor,counselor,NA,10,2,2
5501,Court Reporter,court reporter,NA,10,1,1
4481,Cowboy In Black,cowboy in black,NA,10,1,1
5797,Crazy Clown,crazy clown,NA,10,2,1
2090,Dancer #2,dancer 2,NA,10,2,1
391,Davey,davey,NA,10,1,1
809,DAVID/NIGEL/DEREK,davidnigelderek,NA,10,1,1
3579,Delivery Guy,delivery guy,NA,10,1,1
6498,Devil Kid,devil kid,NA,10,2,1
1756,Dialogue Coach,dialogue coach,NA,10,4,1
2062,Dolph's Dad,dolphs dad,NA,10,1,1
1255,Dorky Kid,dorky kid,NA,10,1,1
2375,Dove,dove,NA,10,1,1
2157,Drunk Man,drunk man,NA,10,1,1
35,Elf #1,elf 1,NA,10,3,2
3914,Elmo,elmo,NA,10,2,2
4805,Elvis Stojko,elvis stojko,NA,10,1,1
5503,Emmy Announcer,emmy announcer,NA,10,1,1
4625,Factory Worker #2,factory worker 2,NA,10,1,1
4306,FAMILIAR VOICE,familiar voice,NA,10,1,1
1307,Farmboy,farmboy,NA,10,1,1
3652,Female Cab Driver,female cab driver,NA,10,2,1
3930,Female Prisoners,female prisoners,NA,10,2,1
4366,Female Theatergoer,female theatergoer,NA,10,1,1
2166,Fidgety Lieutenant,fidgety lieutenant,NA,10,2,1
6378,Fighter Pilot #1,fighter pilot 1,NA,10,1,1
5454,Fiji,fiji,NA,10,1,1
5990,Fireman #1,fireman 1,NA,10,1,1
6166,Fop Homer,fop homer,NA,10,2,1
3050,Foreign Delegates,foreign delegates,NA,10,1,1
3795,Frankenstein,frankenstein,NA,10,1,1
5388,Fried Dough Vendor,fried dough vendor,NA,10,1,1
6339,Gandhi,gandhi,NA,10,1,1
5399,GHOST,ghost,NA,10,1,1
1350,Goofy Girl's Stacy,goofy girls stacy,NA,10,1,1
6474,GRIM ANNOUNCER,grim announcer,NA,10,1,1
1220,GROUNDKEEPER WILLIE,groundkeeper willie,NA,10,1,1
926,Guy #2,guy 2,NA,10,2,2
5788,Heavyset Woman,heavyset woman,NA,10,2,1
2866,Herald,herald,NA,10,2,1
5020,Hispanic Teen,hispanic teen,NA,10,1,1
2137,Hot Dog Stand Guy,hot dog stand guy,NA,10,1,1
4639,Indian Assistant,indian assistant,NA,10,1,1
1268,Internist,internist,NA,10,1,1
2776,JAPANESE REPRESENTATIVE,japanese representative,NA,10,1,1
6505,Jenny McCarthy,jenny mccarthy,NA,10,1,1
2061,Jimbo's Dad,jimbos dad,NA,10,1,1
67,Jingle Chorus,jingle chorus,NA,10,1,1
6191,Joey the Arsonist,joey the arsonist,NA,10,2,1
3458,Justin,justin,NA,10,1,1
2649,Justin Hayward,justin hayward,NA,10,1,1
2063,Kearney's Dad,kearneys dad,NA,10,1,1
2894,King Arthur,king arthur,NA,10,1,1
3384,KRUSTY FACE,krusty face,NA,10,1,1
3079,Latin Milhouse,latin milhouse,NA,10,1,1
4510,Lenny Pacifier,lenny pacifier,NA,10,1,1
1700,Lion's Head,lions head,NA,10,1,1
4696,Little Moe Szyslak,little moe szyslak,NA,10,1,1
5767,Liz,liz,NA,10,1,1
3950,Lord Daftwager,lord daftwager,NA,10,2,1
5630,Lullaby Singer,lullaby singer,NA,10,1,1
1448,Lunchlady Bart,lunchlady bart,NA,10,2,1
2813,Magic Fish,magic fish,NA,10,1,1
4741,Male Coaster Weirdo,male coaster weirdo,NA,10,2,1
5472,Males In Audience,males in audience,NA,10,1,1
583,Margarita,margarita,NA,10,2,1
5171,Martie Maguire,martie maguire,NA,10,2,1
2759,Methuselah Grampa,methuselah grampa,NA,10,2,1
6305,Middle-aged Jewish Man,middle-aged jewish man,NA,10,1,1
6601,MIDDLE-AGED KRUSTY,middle-aged krusty,NA,10,1,1
6384,MR. BURNS.,mr burns,NA,10,1,1
2107,Nelson's Brain,nelsons brain,NA,10,1,1
2905,New Yorker,new yorker,NA,10,1,1
2856,Newspaper Worker #1,newspaper worker 1,NA,10,1,1
85,Nice Mother,nice mother,NA,10,1,1
236,Nurse Farrell,nurse farrell,NA,10,2,1
4455,Oakland Player,oakland player,NA,10,2,1
6514,Old Jewish Man's Late Wife,old jewish mans late wife,NA,10,1,1
1363,Old Lady Customer,old lady customer,NA,10,1,1
444,Old Man McGrath,old man mcgrath,NA,10,1,1
4514,Old Marge,old marge,NA,10,1,1
1689,Onlooker #1,onlooker 1,NA,10,1,1
2783,Other Seniors,other seniors,NA,10,2,1
4477,Pane Of Glass,pane of glass,NA,10,1,1
1162,Parole Board Member #2,parole board member 2,NA,10,1,1
5559,Patroller #1,patroller 1,NA,10,2,1
648,Patron #2,patron 2,NA,10,1,1
5199,People On Street,people on street,NA,10,1,1
6203,Pleasant Voice,pleasant voice,NA,10,2,1
2703,POLICECOP #1,policecop 1,NA,10,2,1
5395,Popular Girl #2,popular girl 2,NA,10,1,1
4845,PRETTY BLONDE GIRL,pretty blonde girl,NA,10,3,1
5629,Prince Charles,prince charles,NA,10,1,1
3979,REDNECK RADIO DJ,redneck radio dj,NA,10,1,1
4935,Rogue Jimbo,rogue jimbo,NA,10,2,1
6128,Senior Tsa Agent,senior tsa agent,NA,10,1,1
3832,Sgt. At Arms,sgt at arms,NA,10,1,1
4546,Shepherd Lenny,shepherd lenny,NA,10,1,1
2858,SHREWISH WOMAN,shrewish woman,NA,10,1,1
2446,Simpson Woman #1,simpson woman 1,NA,10,1,1
3733,SIX-YEAR-OLD GRAMPA,six-year-old grampa,NA,10,2,1
2175,Sound Engineer,sound engineer,NA,10,1,1
3073,Southern Dowager,southern dowager,NA,10,2,1
6715,SPACE BROCCOLI,space broccoli,NA,10,2,1
340,Squirrel,squirrel,NA,10,1,1
1338,Stockboy,stockboy,NA,10,2,2
853,Stooge #1,stooge 1,NA,10,2,1
6482,Strawberry,strawberry,NA,10,1,1
3261,SUPEREXECUTIVE,superexecutive,NA,10,1,1
5382,Swedish Woman,swedish woman,NA,10,1,1
4656,Tahitian Man,tahitian man,NA,10,1,1
5264,Talking Credenza,talking credenza,NA,10,1,1
5628,The Queen,the queen,NA,10,1,1
188,Theatre-goer #1,theatre-goer 1,NA,10,2,1
1377,Toby Hunter,toby hunter,NA,10,1,1
5744,Tough 5th Grader,tough 5th grader,NA,10,1,1
5758,Tranny #1,tranny 1,NA,10,1,1
2523,U2,u2,NA,10,1,1
4954,Wagon Wheel Demonstrator,wagon wheel demonstrator,NA,10,2,1
3649,Walrus Homer,walrus homer,NA,10,1,1
1100,White Blood Cell #1,white blood cell 1,NA,10,1,1
3629,WILLIAM BONNEY,william bonney,NA,10,2,1
87,Williams Boy,williams boy,NA,10,1,1
1236,Woman #4,woman 4,NA,10,1,1
6230,Young Herman,young herman,NA,10,1,1
4456,1st Actress,1st actress,NA,9,1,1
158,1st Waiter Quartet,1st waiter quartet,NA,9,1,1
5068,20-Year-Old Homer,20-year-old homer,NA,9,1,1
5775,2nd Atf Agent,2nd atf agent,NA,9,1,1
4337,2nd Barbarian,2nd barbarian,NA,9,1,1
3968,2nd Construction Worker,2nd construction worker,NA,9,1,1
4975,2nd Hygienist,2nd hygienist,NA,9,1,1
1488,3rd Radio Preacher,3rd radio preacher,NA,9,1,1
2709,5th Producer,5th producer,NA,9,2,1
1174,Admissions Woman,admissions woman,NA,9,1,1
3848,Angry Mob,angry mob,NA,9,2,2
6503,Animated Krusty,animated krusty,NA,9,1,1
677,Applicant #1,applicant 1,NA,9,2,1
1184,Architect,architect,NA,9,1,1
2308,Asian Boy,asian boy,NA,9,1,1
5626,Audrey,audrey,NA,9,1,1
5967,Australian Man,australian man,NA,9,1,1
3023,Babe Ruth,babe ruth,NA,9,1,1
4972,Bad-ass Voice,bad-ass voice,NA,9,1,1
1778,Barney-Shaped Form,barney-shaped form,NA,9,3,1
3381,Bart's Prince,barts prince,NA,9,2,1
5463,BIG-BUSTED DOWAGER,big-busted dowager,NA,9,1,1
5689,Bill James,bill james,NA,9,1,1
862,Booth Man,booth man,NA,9,2,1
2542,Bridge Operator,bridge operator,NA,9,2,1
6443,British Tourist,british tourist,NA,9,2,1
6142,Buff Cowboy,buff cowboy,NA,9,1,1
822,Bum #2,bum 2,NA,9,2,1
5954,Burly Crew Member,burly crew member,NA,9,1,1
1347,Buzz Announcer,buzz announcer,NA,9,1,1
5084,Campaign Worker #1,campaign worker 1,NA,9,2,1
3495,Canadian Player,canadian player,NA,9,1,1
4807,Candy Cane,candy cane,NA,9,1,1
6094,Captain Svalbard,captain svalbard,NA,9,1,1
1461,Carl's Wife,carls wife,NA,9,2,1
5796,Cat Monk,cat monk,NA,9,2,1
6643,CGI DOG,cgi dog,NA,9,1,1
6477,Charcoal Briquette,charcoal briquette,NA,9,1,1
3766,Cheap Girlfriend,cheap girlfriend,NA,9,1,1
1371,Chimp,chimp,NA,9,1,1
1502,Chinese Principal #1,chinese principal 1,NA,9,2,1
1285,Chinese Waiter #2,chinese waiter 2,NA,9,1,1
2215,Computerized Japanese Voice,computerized japanese voice,NA,9,1,1
6700,COOL ZONE RECORDING,cool zone recording,NA,9,1,1
1074,Cowboys,cowboys,NA,9,1,1
813,Crane Operator,crane operator,NA,9,1,1
2725,Curtis E. Bear,curtis e bear,NA,9,1,1
5777,David Mamet,david mamet,NA,9,2,1
6614,DEMON GIRL,demon girl,NA,9,2,1
3971,Diane,diane,NA,9,1,1
2868,DINNER THEATRE OWNER,dinner theatre owner,NA,9,1,1
794,Dinosaur Dad,dinosaur dad,NA,9,1,1
5883,Disaster Victim,disaster victim,NA,9,1,1
2196,Distressed Yuppie,distressed yuppie,NA,9,1,1
5259,Doreen,doreen,NA,9,2,1
1248,Dorky Teenager,dorky teenager,NA,9,1,1
5956,Elderly Principal Skinner,elderly principal skinner,NA,9,1,1
1670,Eldred,eldred,NA,9,1,1
4994,Elegant Man,elegant man,NA,9,1,1
768,Employer,employer,NA,9,1,1
4250,Employment Counselor,employment counselor,NA,9,2,1
2691,Enchanted Policemen,enchanted policemen,NA,9,1,1
1759,Estonian Dwarf,estonian dwarf,NA,9,1,1
6024,Extra Large Underwear,extra large underwear,NA,9,1,1
894,Faces,faces,NA,9,2,1
2932,Fast-talking Announcer,fast-talking announcer,NA,9,1,1
5683,Fat Banker,fat banker,NA,9,1,1
1738,Female Inspector,female inspector,NA,9,1,1
1372,Female Scientist,female scientist,NA,9,2,2
2722,Female S.U.V. Voice,female suv voice,NA,9,1,1
6113,Feminist Left-handed Woman,feminist left-handed woman,NA,9,2,1
5991,Fireman #2,fireman 2,NA,9,2,1
2123,First Mate,first mate,NA,9,2,1
132,Flunky,flunky,NA,9,1,1
5838,FOOTBALL-HATING INTELLECTUAL,football-hating intellectual,NA,9,1,1
2920,Forklift Driver,forklift driver,NA,9,1,1
3259,Frances,frances,NA,9,2,1
2962,Fred,fred,NA,9,2,1
6522,Gang Member,gang member,NA,9,2,1
3949,GENTLEMAN #2,gentleman 2,NA,9,1,1
1813,Glamorous Woman,glamorous woman,NA,9,1,1
2331,Goodman Moe,goodman moe,NA,9,2,1
1559,GOODTIME SLIM,goodtime slim,NA,9,1,1
1349,Goofy Girl,goofy girl,NA,9,1,1
1564,Goony-looking Man,goony-looking man,NA,9,1,1
3895,Grouchy Old Man,grouchy old man,NA,9,2,1
6147,Guitar Player,guitar player,NA,9,1,1
542,Guy,guy,NA,9,4,3
4659,Half Of Crew,half of crew,NA,9,1,1
2465,Head Instructor,head instructor,NA,9,1,1
3760,HEAD PROTESTER,head protester,NA,9,2,1
1541,Heavy Woman,heavy woman,NA,9,1,1
5397,Helicopter Parents,helicopter parents,NA,9,1,1
6493,Hershey's Kid,hersheys kid,NA,9,1,1
2592,Hippie Girl #2,hippie girl 2,NA,9,1,1
766,Hippie Teacher,hippie teacher,NA,9,1,1
5061,Hispanic Crowd,hispanic crowd,NA,9,1,1
6436,Honeymooning Bride,honeymooning bride,NA,9,1,1
3104,Huckleberry Hound,huckleberry hound,NA,9,1,1
4702,HUNCH,hunch,NA,9,2,1
5357,Irish Kid,irish kid,NA,9,2,1
4280,Italian Plumber,italian plumber,NA,9,1,1
4279,Italian Tour Guide,italian tour guide,NA,9,1,1
5077,Ivy League-type,ivy league-type,NA,9,1,1
4723,Jack White,jack white,NA,9,1,1
4711,James Hetfield,james hetfield,NA,9,2,1
6495,Jonesy,jonesy,NA,9,2,1
6691,KARAOKE MACHINE,karaoke machine,NA,9,1,1
4471,Katherine Blodgett Hologram,katherine blodgett hologram,NA,9,1,1
1622,Kid In Crowd,kid in crowd,NA,9,2,1
4313,Kitchen Wizard,kitchen wizard,NA,9,1,1
1798,Lamb,lamb,NA,9,1,1
4712,Lars Ulrich,lars ulrich,NA,9,1,1
2774,Latin Representative,latin representative,NA,9,1,1
1527,Library Boy,library boy,NA,9,2,1
2698,Lieutenant,lieutenant,NA,9,1,1
3799,Lisa's Cheering Section,lisas cheering section,NA,9,1,1
2796,Local,local,NA,9,1,1
2958,Lodge Employee #2,lodge employee 2,NA,9,2,1
5534,Lottery Official,lottery official,NA,9,1,1
5196,Male Audience Member,male audience member,NA,9,2,1
5275,Male Shopper,male shopper,NA,9,1,1
2670,Man In Military Uniform,man in military uniform,NA,9,1,1
6544,Man In Robe,man in robe,NA,9,2,1
5804,MAN IN THE AUDIENCE,man in the audience,NA,9,1,1
6699,MANIC MOUSE,manic mouse,NA,9,1,1
6182,Marvin Hamlisch,marvin hamlisch,NA,9,1,1
3375,Matthew Perry,matthew perry,NA,9,1,1
5299,Millionaire,millionaire,NA,9,1,1
6585,Minority Whip,minority whip,NA,9,1,1
6232,Miss Viola,miss viola,NA,9,2,1
3398,Model #1,model 1,NA,9,1,1
1233,Mohawk Girl,mohawk girl,NA,9,1,1
773,Mr. Danielson,mr danielson,NA,9,1,1
462,MRS. HOOVER,mrs hoover,NA,9,1,1
4350,Muscular Homer,muscular homer,NA,9,1,1
3869,Native American Woman,native american woman,NA,9,1,1
5026,NERD,nerd,NA,9,1,1
1375,Nerdy Scientist,nerdy scientist,NA,9,1,1
538,Newlywed Wife,newlywed wife,NA,9,1,1
4675,Number 8,number 8,NA,9,1,1
443,Old Man Daly,old man daly,NA,9,1,1
2777,Olympic Representatives,olympic representatives,NA,9,1,1
5331,Other Boys,other boys,NA,9,2,2
6044,Perky Checkout Lady,perky checkout lady,NA,9,1,1
5506,Peyton Manning,peyton manning,NA,9,2,1
1957,Phony Marge,phony marge,NA,9,1,1
5341,Photo Simpsons,photo simpsons,NA,9,2,1
2945,Plaintiff,plaintiff,NA,9,1,1
3127,Prospector,prospector,NA,9,3,2
5137,Punk #1,punk 1,NA,9,1,1
2067,Questioner #1,questioner 1,NA,9,1,1
2068,Questioner #2,questioner 2,NA,9,1,1
1861,Quimby #2,quimby 2,NA,9,1,1
607,Rabbi #2,rabbi 2,NA,9,1,1
